title,link,authors,publication,article_year
Es realmente vino el vino sin alcohol?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:xtRiw3GOFMkC,"S Castellano, I Khelladi, R Sorio","The Conversation, 2021",2021
Communicating customer value proposition in the French pharmaceutical industry. The case of OTC drugs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:a0OBvERweLwC,"S Castellano, I Khelladi, CA Mejri","Journal of Business & Industrial Marketing, 2021",2021
Le vin sans alcool est-il vraiment du vin?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:yD5IFk8b50cC,"I Khelladi, R Sorio, S Castellano","The Conversation, 2021",2021
The Influence of Geolocated Mobile Coupons on Customer Behavior,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:u_35RYKgDlwC,"I Khelladi, S Castellano, V Dutot, JM Lehu, RC Haeb","International Journal of Technology and Human Interaction (IJTHI) 17 (2), 23-39, 2021",2021
Exploring the microfoundations of nomadic dynamic capabilities: The example of flying winemakers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:ZHo1McVdvXMC,"S Castellano, I Khelladi, R Sorio, M Orhan, D Kalisz","Technological Forecasting and Social Change 163, 120445, 2021",2021
The prescriptive roles of avatars in the online wine shopping experience,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:ldfaerwXgEUC,"S Castellano, I Khelladi, R Sorio, V Dutot, J Charlemagne","10th International Research Meeting in Business and Management, 2019",2019
How Nomad Entrepreneurs contribute in building Dynamic Capabilities in a Global context The case of Flying Winemakers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:35N4QoGY0k4C,"S Castellano, I Khelladi, R Sorio","1st International Research Workshop on Wine tourism: Challenges and futures …, 2019",2019
The role of Internet of Things to balance tradition and innovation in the wine industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:vV6vV6tmYwMC,"S Castellano, D Kalisz, I Khelladi","1st International Research Workshop on Wine tourism: Challenges and futures …, 2019",2019
Le rôle des agents virtuels sur la confiance et l’intention d’achat de vin en ligne,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:pqnbT2bcN3wC,"S Castellano, I Khelladi, R Sorio, V Dutot, J Charlemagne","HAL Post-Print, 2018",2018
Play It Like Beckham!: The Influence of Social Networks on E-Reputation–The Case of Sportspeople and Their Online Fan Base,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:EUQCXRtRnyEC,"S Castellano, I Khelladi","Sports Media, Marketing, and Management: Breakthroughs in Research and …, 2018",2018
The determinants of the web user’s trust in the context of crowdfunding,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:hMod-77fHWUC,"I Khelladi, S Castellano, A Bertaud","Innovations, 117-140, 2018",2018
"Guest Editors’ Introduction: When Reputation Goes On-Line: Challenges of E-Reputation Defining, Understanding and Measuring E-Reputation",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:GnPB-g6toBAC,"S Castellano, V Dutot","International Studies of Management & Organization 47 (1), 1-3, 2017",2017
Play It Like Beckham!,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:rO6llkc54NcC,"S Castellano, I Khelladi",,2017
From Transgenerational Entrepreneurship to Family Entrepreneurial Heritage. Evidence from French Champagne Houses,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:k_IJM867U9cC,"I Khelladi, S Castellano","HAL Post-Print, 2017",2017
L’influence des agents virtuels sur le comportement d’achat de vin en ligne,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:isC4tDSrTZIC,"S Castellano, I Khelladi, J Charlemagne","HAL Post-Print, 2017",2017
Play It Like Beckham!: The Influence of Social Networks on E-Reputation – The Case of Sportspeople and Their Online Fan Base,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:QIV2ME_5wuYC,"S Castellano, I Khelladi","Research Paradigms and Contemporary Perspectives on Human-Technology …, 2017",2017
The influence of organizational status on price and legitimacy in the Bordeaux wine region,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:NMxIlDl6LWMC,"S Castellano, I Khelladi","R2IE 8 (1), 2016",2016
XXIII ENOMETRICS CONFERENCE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:M3ejUd6NZC8C,"W Region, S CASTELLANO, I KHELLADI",,2016
The influence of the territory on legitimacy and price: an application to the French wine sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:TQgYirikUcIC,"S Castellano, I Khelladi","REVUE D ECONOMIE REGIONALE ET URBAINE, 801-827, 2015",2015
An alternative explanation at the disconnection between institutionalization and legitimation: Art Nouveau's Rise and Decline through the Deleuzian Lens,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:JV2RwH3_ST0C,"A Boutinot, S Castellano, R Duymedjian, OI Ruffo","HAL Post-Print, 2015",2015
The Rise and Fall of Art Nouveau:(De) legitimation Processes in Creative Industries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:RHpTSmoSYBkC,"A Boutinot, S Castellano, OI Ruffo","HAL Post-Print, 2015",2015
L'IMPACT DE LA PERSONNALISATION BASÉE SUR LE PROFIL ET LA LOCALISATION SUR LE COMPORTEMENT DU CLIENT DANS UN CONTEXTE DE TÉLÉPHONIE MOBILE/IMPACT OF PROFILE AND LOCATION-BASED …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:9ZlFYXVOiuMC,"S Castellano, L Limongi","Revue Française du Marketing, 43, 2014",2014
Understanding the concept of House in organizational studies. The case of Champagne Houses,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:_Qo2XoVZTnwC,"S Castellano, I Khelladi, FX Marquaire","HAL Post-Print, 2014",2014
La légitimité: le lien manquant pour expliquer la performance des équipes entrepreneuriales?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:e5wmG9Sq2KIC,"S Castellano, I Khelladi","HAL Post-Print, 2014",2014
"Diffusion and adoption of innovation in"" retro"" industries",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:ufrVoPGSRksC,"S Castellano, M Adnane, I Safraou, F Schiavone","European Journal of Innovation Management, 2013",2013
Le rôle de l'entrepreneur institutionnel au sein des logiques territoriales: le cas du secteur viti-vinicole français,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:blknAaTinKkC,"S Castellano, A Maalaoui, I Khelladi","HAL Post-Print, 2013",2013
Entrepreneuriat social voulu ou entrepreneuriat social de fait? L'impact du genre et de l'âge sur l'entrepreneuriat social,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vNx4Sz8AAAAJ&pagesize=100&citation_for_view=vNx4Sz8AAAAJ:TFP_iSt0sucC,"A Maalaoui, S Le Loarne, S Castellano","ICSB World Conference Proceedings 2 (2), 1, 2013",2013
