title,link,authors,publication,article_year
First-mover firms in the transition towards the sharing economy in metallic natural resource-intensive industries: Implications for the circular economy and emerging industry 4 …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:a3BOlSfXSfwC,"CJC Jabbour, PDC Fiorini, CWY Wong, D Jugend, ABLDS Jabbour, ...","Resources policy 66, 101596, 2020",2020
Improving sustainable supply chains performance through operational excellence: circular economy approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:PVjk1bu6vJQC,"S Sehnem, CJC Jabbour, SCF Pereira, ABL de Sousa Jabbour","Resources, Conservation and Recycling 149, 236-248, 2019",2019
Understanding the process of greening of Brazilian business schools,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:t6usbXjVLHcC,"CJC Jabbour, J Sarkis, ABL de Sousa Jabbour, K Govindan","Journal of Cleaner Production 61, 25-35, 2013",2013
Managing organizations for sustainable development in emerging countries: an introduction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:NaGl4SEjCO4C,"A Gunasekaran, CJC Jabbour, ABLS Jabbour","International Journal of Sustainable Development & World Ecology 21 (3), 195-197, 2014",2014
Gestão ambiental nas organizações: fundamentos e tendências,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:WbkHhVStYXYC,ABL de Sousa Jabbour,"Editora Atlas SA, 2000",2000
Measuring supply chain management practices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ubry08Y2EpUC,"ABLS Jabbour, ABN Viana, CJC Jabbour","Measuring Business Excellence 15 (2), 18-31, 2011",2011
Sustainable manufacturing and industry 4.0: what we know and what we don't,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:gVv57TyPmFsC,"R Sharma, CJC Jabbour, ABL de Sousa Jabbour","Journal of Enterprise Information Management, 2020",2020
Green benefits from adopting lean manufacturing: a case study from the automotive sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ZHo1McVdvXMC,"MC Sobral, ABL Sousa Jabbour, CJ Chiappetta Jabbour","Environmental Quality Management 22 (3), 65-72, 2013",2013
Green supply chain management and environmental performance of firms in the bioenergy sector in Brazil: An exploratory survey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:dfsIfKJdRG4C,"NO Stefanelli, CJC Jabbour, ABL de Sousa Jabbour","Energy Policy 75, 312-315, 2014",2014
Business opportunities and challenges as the two sides of the climate change: Corporate responses and potential implications for big data management towards a low carbon society,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:Z5m8FVwuT1cC,"BMRP Seles, ABL de Sousa Jabbour, CJC Jabbour, ...","Journal of Cleaner Production 189, 763-774, 2018",2018
