title,link,authors,publication,article_year
Building the Entrepreneurial Team around a Start-Up: Remarks and Risks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:ULOm3_A8WrAC,"R Condor, D Chabaud","Revue de lEntrepreneuriat 11 (2), 31-52, 2012",2012
Entrepreneurial organizing: Projects and processes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:RHpTSmoSYBkC,"J Packendorff, M Lindgren, R Condor, A Asquin, C Schmitt","1st International Conference on Entrepreneurship, Innovation and SMEs …, 2011",2011
Is the Business Plan a Dated Instrument or an Unavoidable Step for the Entrepreneur?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:YOwf2qJgpHMC,"S Anger, L Bégin, R Condor","METIS Working Paper, 2010",2010
La conception de projets dans les petites entreprises,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:Tyk-4Ss8FVUC,R Condor,"Editions universitaires européennes, 2010",2010
Petites entreprises et législation sur les défaillances: un état des lieux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:Y0pCki6q_DkC,R Condor,"Journée thématique: La défaillance d'entreprises, 2002",2002
Revue de l’Entrepreneuriat,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:j3f4tGmQtD8C,"A ASQUIN, R CONDOR, C SCHMITT, L IAE",,
Exploring the digitalization in agriculture and its paradoxes: Evidence from a comparative study with small French companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:4JMBOYKVnBMC,"M Aubry, Z Ben Hamadi, R Condor, N Fadil, C Fournes","Available at SSRN 3969192, 0",
evmd _,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:e5wmG9Sq2KIC,"A Asquin, R Condor, C Schmitt, M Lindgren, J Packendorff, P Liévre, ...",,
L’entrepreneuriat collectif dans la méthanisation agricole: motivations et challenges1 Collective entrepreneurship in agricultural biogas: motivations and challenges,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=4KLCJVgAAAAJ&pagesize=100&citation_for_view=4KLCJVgAAAAJ:L8Ckcad2t8MC,"R Condor, EM Normandie",,
,,,,
